Date,ProductCode,ProductName,Category,QuantitySold,Price,Cost,Revenue,Profit,QuantitySold_Lag7,QuantitySold_Lag14,QuantitySold_Lag30,QuantitySold_RollingMean7,QuantitySold_RollingStd7,QuantitySold_RollingMean30,QuantitySold_RollingStd30,DayOfWeek,DayName,Month,MonthName,Quarter,DayOfMonth,DayOfYear,WeekOfYear,IsWeekend,MonthSin,MonthCos,DaysToHoli,NearHoli,DaysToDiwali,NearDiwali,DaysToDussehra,NearDussehra,DaysToEid,NearEid,CategoryAvgSales,CategoryStdSales,PriceTier,ProfitMarginPct,RevenueMomentum
2023-06-29,P009,Kurkure,Snacks,43,10,7,430,129,41.0,42.0,37.0,39.42857142857143,5.65264371355393,40.233333333333334,8.286604617812651,3,Thursday,6,June,2,29,180,26,0,1.2246467991473532e-16,-1.0,270,0,491,0,471,0,287,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0488
2023-06-30,P009,Kurkure,Snacks,25,10,7,250,75,33.0,36.0,33.0,38.285714285714285,7.631388814501257,39.96666666666667,8.648234156345932,4,Friday,6,June,2,30,181,26,0,1.2246467991473532e-16,-1.0,269,0,490,0,470,0,286,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2424
2023-07-01,P009,Kurkure,Snacks,54,10,7,540,162,43.0,56.0,41.0,39.857142857142854,9.63376996868431,40.4,9.019519063560484,5,Saturday,7,July,3,1,182,26,1,-0.4999999999999997,-0.8660254037844388,268,0,489,0,469,0,285,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2558
2023-07-02,P009,Kurkure,Snacks,61,10,7,610,183,47.0,48.0,37.0,41.857142857142854,12.41542819007292,41.2,9.742901925557621,6,Sunday,7,July,3,2,183,26,1,-0.4999999999999997,-0.8660254037844388,267,0,488,0,468,0,284,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2979
2023-07-03,P009,Kurkure,Snacks,42,10,7,420,126,42.0,36.0,64.0,41.857142857142854,12.41542819007292,40.46666666666667,8.744390648643957,0,Monday,7,July,3,3,184,27,0,-0.4999999999999997,-0.8660254037844388,266,0,487,0,467,0,283,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0
2023-07-04,P009,Kurkure,Snacks,30,10,7,300,90,35.0,42.0,55.0,41.142857142857146,13.005493344846908,39.63333333333333,8.499425267925908,1,Tuesday,7,July,3,4,185,27,0,-0.4999999999999997,-0.8660254037844388,265,0,486,0,466,0,282,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1429
2023-07-05,P009,Kurkure,Snacks,33,10,7,330,99,33.0,33.0,47.0,41.142857142857146,13.005493344846908,39.166666666666664,8.465277286671109,2,Wednesday,7,July,3,5,186,27,0,-0.4999999999999997,-0.8660254037844388,264,0,485,0,465,0,281,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0
2023-07-06,P009,Kurkure,Snacks,26,10,7,260,78,43.0,41.0,33.0,38.714285714285715,14.13876804763278,38.93333333333333,8.733342107567754,3,Thursday,7,July,3,6,187,27,0,-0.4999999999999997,-0.8660254037844388,263,0,484,0,464,0,280,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.3953
2023-07-07,P009,Kurkure,Snacks,44,10,7,440,132,25.0,33.0,35.0,41.42857142857143,12.830395458404535,39.233333333333334,8.748136090474997,4,Friday,7,July,3,7,188,27,0,-0.4999999999999997,-0.8660254037844388,262,0,483,0,463,0,279,0,39.62054794520548,10.648595513154387,Budget,30.0,0.76
2023-07-08,P009,Kurkure,Snacks,50,10,7,500,150,54.0,43.0,29.0,40.857142857142854,12.253279444412307,39.93333333333333,8.741235347609557,5,Saturday,7,July,3,8,189,27,1,-0.4999999999999997,-0.8660254037844388,261,0,482,0,462,0,278,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0741
2023-07-09,P009,Kurkure,Snacks,53,10,7,530,159,61.0,47.0,42.0,39.714285714285715,10.274795792200859,40.3,9.05595631767215,6,Sunday,7,July,3,9,190,27,1,-0.4999999999999997,-0.8660254037844388,260,0,481,0,461,0,277,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1311
2023-07-10,P009,Kurkure,Snacks,34,10,7,340,102,42.0,42.0,48.0,38.57142857142857,10.422046229941957,39.833333333333336,9.006064368096574,0,Monday,7,July,3,10,191,28,0,-0.4999999999999997,-0.8660254037844388,259,0,480,0,460,0,276,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1905
2023-07-11,P009,Kurkure,Snacks,34,10,7,340,102,30.0,35.0,32.0,39.142857142857146,9.973775136636593,39.9,8.953327256697206,1,Tuesday,7,July,3,11,192,28,0,-0.4999999999999997,-0.8660254037844388,258,0,479,0,459,0,275,0,39.62054794520548,10.648595513154387,Budget,30.0,0.1333
2023-07-12,P009,Kurkure,Snacks,43,10,7,430,129,33.0,33.0,33.0,40.57142857142857,9.658452996505924,40.233333333333334,8.87337487144521,2,Wednesday,7,July,3,12,193,28,0,-0.4999999999999997,-0.8660254037844388,257,0,478,0,458,0,274,0,39.62054794520548,10.648595513154387,Budget,30.0,0.303
2023-07-13,P009,Kurkure,Snacks,39,10,7,390,117,26.0,43.0,38.0,42.42857142857143,7.367883976130083,40.266666666666666,8.866571600907697,3,Thursday,7,July,3,13,194,28,0,-0.4999999999999997,-0.8660254037844388,256,0,477,0,457,0,273,0,39.62054794520548,10.648595513154387,Budget,30.0,0.5
2023-07-14,P009,Kurkure,Snacks,44,10,7,440,132,44.0,25.0,30.0,42.42857142857143,7.367883976130083,40.733333333333334,8.673913857607493,4,Friday,7,July,3,14,195,28,0,-0.4999999999999997,-0.8660254037844388,255,0,476,0,456,0,272,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0
2023-07-15,P009,Kurkure,Snacks,39,10,7,390,117,50.0,54.0,42.0,40.857142857142854,6.618876325292974,40.63333333333333,8.676100082622265,5,Saturday,7,July,3,15,196,28,1,-0.4999999999999997,-0.8660254037844388,254,0,475,0,455,0,271,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.22
2023-07-16,P009,Kurkure,Snacks,46,10,7,460,138,53.0,61.0,36.0,39.857142857142854,4.740906081772808,40.96666666666667,8.68404535214786,6,Sunday,7,July,3,16,197,28,1,-0.4999999999999997,-0.8660254037844388,253,0,474,0,454,0,270,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1321
2023-07-17,P009,Kurkure,Snacks,42,10,7,420,126,34.0,42.0,56.0,41.0,4.0000000000000036,40.5,8.211640182250957,0,Monday,7,July,3,17,198,29,0,-0.4999999999999997,-0.8660254037844388,252,0,473,0,453,0,269,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2353
2023-07-18,P009,Kurkure,Snacks,35,10,7,350,105,34.0,30.0,48.0,41.142857142857146,3.7161167647860376,40.06666666666667,8.14495118985113,1,Tuesday,7,July,3,18,199,29,0,-0.4999999999999997,-0.8660254037844388,251,0,472,0,452,0,268,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0294
2023-07-19,P009,Kurkure,Snacks,32,10,7,320,96,43.0,33.0,36.0,39.57142857142857,4.928053803045798,39.93333333333333,8.245932469942405,2,Wednesday,7,July,3,19,200,29,0,-0.4999999999999997,-0.8660254037844388,250,0,471,0,451,0,267,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2558
2023-07-20,P009,Kurkure,Snacks,32,10,7,320,96,39.0,26.0,42.0,38.57142857142857,5.7113087483559655,39.6,8.36082820513984,3,Thursday,7,July,3,20,201,29,0,-0.4999999999999997,-0.8660254037844388,249,0,470,0,450,0,266,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1795
2023-07-21,P009,Kurkure,Snacks,30,10,7,300,90,44.0,44.0,33.0,36.57142857142857,5.940177967511903,39.5,8.459844296276453,4,Friday,7,July,3,21,202,29,0,-0.4999999999999997,-0.8660254037844388,248,0,469,0,449,0,265,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.3182
2023-07-22,P009,Kurkure,Snacks,53,10,7,530,159,39.0,50.0,41.0,38.57142857142857,8.638231741453072,39.9,8.809673366679723,5,Saturday,7,July,3,22,203,29,1,-0.4999999999999997,-0.8660254037844388,247,0,468,0,448,0,264,0,39.62054794520548,10.648595513154387,Budget,30.0,0.359
2023-07-23,P009,Kurkure,Snacks,52,10,7,520,156,46.0,53.0,33.0,39.42857142857143,9.7272322692042,40.53333333333333,8.977878304509066,6,Sunday,7,July,3,23,204,29,1,-0.4999999999999997,-0.8660254037844388,246,0,467,0,447,0,263,0,39.62054794520548,10.648595513154387,Budget,30.0,0.1304
2023-07-24,P009,Kurkure,Snacks,35,10,7,350,105,42.0,34.0,43.0,38.42857142857143,9.778499251881517,40.266666666666666,9.020793348906626,0,Monday,7,July,3,24,205,30,0,-0.4999999999999997,-0.8660254037844388,245,0,466,0,446,0,262,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1667
2023-07-25,P009,Kurkure,Snacks,41,10,7,410,123,35.0,34.0,47.0,39.285714285714285,9.690446940402788,40.06666666666667,8.93244119751853,1,Tuesday,7,July,3,25,206,30,0,-0.4999999999999997,-0.8660254037844388,244,0,465,0,445,0,261,0,39.62054794520548,10.648595513154387,Budget,30.0,0.1714
2023-07-26,P009,Kurkure,Snacks,42,10,7,420,126,32.0,43.0,42.0,40.714285714285715,9.159954252329097,40.06666666666667,8.93244119751853,2,Wednesday,7,July,3,26,207,30,0,-0.4999999999999997,-0.8660254037844388,243,0,464,0,444,0,260,0,39.62054794520548,10.648595513154387,Budget,30.0,0.3125
2023-07-27,P009,Kurkure,Snacks,28,10,7,280,84,32.0,39.0,35.0,40.142857142857146,9.889869756954525,39.833333333333336,9.157937327365472,3,Thursday,7,July,3,27,208,30,0,-0.4999999999999997,-0.8660254037844388,242,0,463,0,443,0,259,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.125
2023-07-28,P009,Kurkure,Snacks,31,10,7,310,93,30.0,44.0,33.0,40.285714285714285,9.724784242924288,39.766666666666666,9.216489470558699,4,Friday,7,July,3,28,209,30,0,-0.4999999999999997,-0.8660254037844388,241,0,462,0,442,0,258,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0333
2023-07-29,P009,Kurkure,Snacks,41,10,7,410,123,53.0,39.0,43.0,38.57142857142857,8.017837257372715,39.7,9.1995127307243,5,Saturday,7,July,3,29,210,30,1,-0.4999999999999997,-0.8660254037844388,240,0,461,0,441,0,257,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2264
2023-07-30,P009,Kurkure,Snacks,47,10,7,470,141,52.0,46.0,25.0,37.857142857142854,6.743603671345918,40.43333333333333,8.857816860842728,6,Sunday,7,July,3,30,211,30,1,-0.4999999999999997,-0.8660254037844388,239,0,460,0,440,0,256,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0962
2023-07-31,P009,Kurkure,Snacks,38,10,7,380,114,35.0,42.0,54.0,38.285714285714285,6.626066850308833,39.9,8.48670359627543,0,Monday,7,July,3,31,212,31,0,-0.4999999999999997,-0.8660254037844388,238,0,459,0,439,0,255,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0857
2023-08-01,P009,Kurkure,Snacks,50,10,7,500,150,41.0,35.0,61.0,39.57142857142857,7.9761549395086035,39.53333333333333,7.74923058842899,1,Tuesday,8,August,3,1,213,31,0,-0.8660254037844385,-0.5000000000000004,237,0,458,0,438,0,254,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2195
2023-08-02,P009,Kurkure,Snacks,30,10,7,300,90,42.0,32.0,42.0,37.857142857142854,8.629958891917743,39.13333333333333,7.925225258773322,2,Wednesday,8,August,3,2,214,31,0,-0.8660254037844385,-0.5000000000000004,236,0,457,0,437,0,253,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2857
2023-08-03,P009,Kurkure,Snacks,47,10,7,470,141,28.0,32.0,30.0,40.57142857142857,7.9761549395086115,39.7,7.857129422290339,3,Thursday,8,August,3,3,215,31,0,-0.8660254037844385,-0.5000000000000004,235,0,456,0,436,0,252,0,39.62054794520548,10.648595513154387,Budget,30.0,0.6786
2023-08-04,P009,Kurkure,Snacks,38,10,7,380,114,31.0,30.0,33.0,41.57142857142857,6.948792289723043,39.86666666666667,7.762568599656151,4,Friday,8,August,3,4,216,31,0,-0.8660254037844385,-0.5000000000000004,234,0,455,0,435,0,251,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2258
2023-08-05,P009,Kurkure,Snacks,49,10,7,490,147,41.0,53.0,26.0,42.714285714285715,7.4769487028307315,40.63333333333333,7.476322779204388,5,Saturday,8,August,3,5,217,31,1,-0.8660254037844385,-0.5000000000000004,233,0,454,0,434,0,250,0,39.62054794520548,10.648595513154387,Budget,30.0,0.1951
2023-08-06,P009,Kurkure,Snacks,37,10,7,370,111,47.0,52.0,44.0,41.285714285714285,7.476948702830721,40.4,7.476860857061734,6,Sunday,8,August,3,6,218,31,1,-0.8660254037844385,-0.5000000000000004,232,0,453,0,433,0,249,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2128
2023-08-07,P009,Kurkure,Snacks,25,10,7,250,75,38.0,35.0,50.0,39.42857142857143,9.710083124552238,39.56666666666667,7.757902904217365,0,Monday,8,August,3,7,219,32,0,-0.8660254037844385,-0.5000000000000004,231,0,452,0,432,0,248,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.3421
2023-08-08,P009,Kurkure,Snacks,39,10,7,390,117,50.0,41.0,53.0,37.857142857142854,8.532849688675142,39.1,7.331321563133676,1,Tuesday,8,August,3,8,220,32,0,-0.8660254037844385,-0.5000000000000004,230,0,451,0,431,0,247,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.22
2023-08-09,P009,Kurkure,Snacks,29,10,7,290,87,30.0,42.0,34.0,37.714285714285715,8.693182879212205,38.93333333333333,7.506012915327105,2,Wednesday,8,August,3,9,221,32,0,-0.8660254037844385,-0.5000000000000004,229,0,450,0,430,0,246,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0333
2023-08-10,P009,Kurkure,Snacks,34,10,7,340,102,47.0,28.0,34.0,35.857142857142854,7.712080813644906,38.93333333333333,7.506012915327105,3,Thursday,8,August,3,10,222,32,0,-0.8660254037844385,-0.5000000000000004,228,0,449,0,429,0,245,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2766
2023-08-11,P009,Kurkure,Snacks,40,10,7,400,120,38.0,31.0,43.0,36.142857142857146,7.840675383931535,38.833333333333336,7.469862821679691,4,Friday,8,August,3,11,223,32,0,-0.8660254037844385,-0.5000000000000004,227,0,448,0,428,0,244,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0526
2023-08-12,P009,Kurkure,Snacks,44,10,7,440,132,49.0,41.0,39.0,35.42857142857143,6.604471789556449,39.0,7.529253294478386,5,Saturday,8,August,3,12,224,32,1,-0.8660254037844385,-0.5000000000000004,226,0,447,0,427,0,243,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.102
2023-08-13,P009,Kurkure,Snacks,35,10,7,350,105,37.0,47.0,44.0,35.142857142857146,6.568322247184317,38.7,7.502413404801921,6,Sunday,8,August,3,13,225,32,1,-0.8660254037844385,-0.5000000000000004,225,0,446,0,426,0,242,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0541
2023-08-14,P009,Kurkure,Snacks,38,10,7,380,114,25.0,38.0,39.0,37.0,4.8304589153964335,38.666666666666664,7.503255998212541,0,Monday,8,August,3,14,226,33,0,-0.8660254037844385,-0.5000000000000004,224,0,445,0,425,0,241,0,39.62054794520548,10.648595513154387,Budget,30.0,0.52
2023-08-15,P009,Kurkure,Snacks,31,10,7,310,93,39.0,50.0,46.0,35.857142857142854,5.2098807225172195,38.166666666666664,7.497509164926758,1,Tuesday,8,August,3,15,227,33,0,-0.8660254037844385,-0.5000000000000004,223,0,444,0,424,0,240,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2051
2023-08-16,P009,Kurkure,Snacks,36,10,7,360,108,29.0,30.0,42.0,36.857142857142854,4.259443290250109,37.96666666666667,7.471709093748832,2,Wednesday,8,August,3,16,228,33,0,-0.8660254037844385,-0.5000000000000004,222,0,443,0,423,0,239,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2414
2023-08-17,P009,Kurkure,Snacks,32,10,7,320,96,34.0,47.0,35.0,36.57142857142857,4.54082014828237,37.86666666666667,7.532611093442783,3,Thursday,8,August,3,17,229,33,0,-0.8660254037844385,-0.5000000000000004,221,0,442,0,422,0,238,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0588
2023-08-18,P009,Kurkure,Snacks,40,10,7,400,120,40.0,38.0,32.0,36.57142857142857,4.54082014828237,38.13333333333333,7.45900674414464,4,Friday,8,August,3,18,230,33,0,-0.8660254037844385,-0.5000000000000004,220,0,441,0,421,0,237,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0
2023-08-19,P009,Kurkure,Snacks,52,10,7,520,156,44.0,49.0,32.0,37.714285714285715,7.04069801734375,38.8,7.778839555331248,5,Saturday,8,August,3,19,231,33,1,-0.8660254037844385,-0.5000000000000004,219,0,440,0,420,0,236,0,39.62054794520548,10.648595513154387,Budget,30.0,0.1818
2023-08-20,P009,Kurkure,Snacks,53,10,7,530,159,35.0,37.0,30.0,40.285714285714285,8.920281866142378,39.56666666666667,8.011557743114896,6,Sunday,8,August,3,20,232,33,1,-0.8660254037844385,-0.5000000000000004,218,0,439,0,419,0,235,0,39.62054794520548,10.648595513154387,Budget,30.0,0.5143
2023-08-21,P009,Kurkure,Snacks,35,10,7,350,105,38.0,25.0,53.0,39.857142857142854,9.118270512704537,38.96666666666667,7.63604579624158,0,Monday,8,August,3,21,233,34,0,-0.8660254037844385,-0.5000000000000004,217,0,438,0,418,0,234,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0789
2023-08-22,P009,Kurkure,Snacks,36,10,7,360,108,31.0,39.0,52.0,40.57142857142857,8.48247493084306,38.43333333333333,7.242991063105747,1,Tuesday,8,August,3,22,234,34,0,-0.8660254037844385,-0.5000000000000004,216,0,437,0,417,0,233,0,39.62054794520548,10.648595513154387,Budget,30.0,0.1613
2023-08-23,P009,Kurkure,Snacks,34,10,7,340,102,36.0,29.0,35.0,40.285714285714285,8.693182879212225,38.4,7.261613765738195,2,Wednesday,8,August,3,23,235,34,0,-0.8660254037844385,-0.5000000000000004,215,0,436,0,416,0,232,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0556
2023-08-24,P009,Kurkure,Snacks,35,10,7,350,105,32.0,34.0,41.0,40.714285714285715,8.280786712108252,38.2,7.270156285376053,3,Thursday,8,August,3,24,236,34,0,-0.8660254037844385,-0.5000000000000004,214,0,435,0,415,0,231,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0938
2023-08-25,P009,Kurkure,Snacks,35,10,7,350,105,40.0,40.0,42.0,40.0,8.563488385776749,37.96666666666667,7.256309185013106,4,Friday,8,August,3,25,237,34,0,-0.8660254037844385,-0.5000000000000004,213,0,434,0,414,0,230,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.125
2023-08-26,P009,Kurkure,Snacks,39,10,7,390,117,52.0,44.0,28.0,38.142857142857146,6.743603671345922,38.333333333333336,7.009025380294255,5,Saturday,8,August,3,26,238,34,1,-0.8660254037844385,-0.5000000000000004,212,0,433,0,413,0,229,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.25
2023-08-27,P009,Kurkure,Snacks,46,10,7,460,138,53.0,35.0,31.0,37.142857142857146,4.220133150686531,38.833333333333336,7.002872973648552,6,Sunday,8,August,3,27,239,34,1,-0.8660254037844385,-0.5000000000000004,211,0,432,0,412,0,228,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1321
2023-08-28,P009,Kurkure,Snacks,44,10,7,440,132,35.0,38.0,41.0,38.42857142857143,4.7908643220593,38.93333333333333,7.056097061912221,0,Monday,8,August,3,28,240,35,0,-0.8660254037844385,-0.5000000000000004,210,0,431,0,411,0,227,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2571
2023-08-29,P009,Kurkure,Snacks,44,10,7,440,132,36.0,31.0,47.0,39.57142857142857,5.061526214398925,38.833333333333336,6.958415065938859,1,Tuesday,8,August,3,29,241,35,0,-0.8660254037844385,-0.5000000000000004,209,0,430,0,410,0,226,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2222
2023-08-30,P009,Kurkure,Snacks,34,10,7,340,102,34.0,36.0,38.0,39.57142857142857,5.061526214398925,38.7,7.0130420375675415,2,Wednesday,8,August,3,30,242,35,0,-0.8660254037844385,-0.5000000000000004,208,0,429,0,409,0,225,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0
2023-08-31,P009,Kurkure,Snacks,30,10,7,300,90,35.0,32.0,50.0,38.857142857142854,6.0670852812140055,38.03333333333333,6.850539034081266,3,Thursday,8,August,3,31,243,35,0,-0.8660254037844385,-0.5000000000000004,207,0,428,0,408,0,224,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1429
2023-09-01,P009,Kurkure,Snacks,31,10,7,310,93,35.0,40.0,30.0,38.285714285714285,6.651172470932849,38.06666666666667,6.812429478702783,4,Friday,9,September,3,1,244,35,0,-1.0,-1.8369701987210297e-16,206,0,427,0,407,0,223,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1143
2023-09-02,P009,Kurkure,Snacks,68,10,7,680,204,39.0,52.0,47.0,42.42857142857143,13.08761682987833,38.766666666666666,8.605063999574986,5,Saturday,9,September,3,2,245,35,1,-1.0,-1.8369701987210297e-16,205,0,426,0,406,0,222,0,39.62054794520548,10.648595513154387,Budget,30.0,0.7436
2023-09-03,P009,Kurkure,Snacks,44,10,7,440,132,46.0,53.0,38.0,42.142857142857146,13.018302134924918,38.96666666666667,8.65620500320268,6,Sunday,9,September,3,3,246,35,1,-1.0,-1.8369701987210297e-16,204,0,425,0,405,0,221,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0435
2023-09-04,P009,Kurkure,Snacks,45,10,7,450,135,44.0,35.0,49.0,42.285714285714285,13.047532151257396,38.833333333333336,8.526159879972367,0,Monday,9,September,3,4,247,36,0,-1.0,-1.8369701987210297e-16,203,0,424,0,404,0,220,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0227
2023-09-05,P009,Kurkure,Snacks,46,10,7,460,138,44.0,36.0,37.0,42.57142857142857,13.113061463761284,39.13333333333333,8.617277485631275,1,Tuesday,9,September,3,5,248,36,0,-1.0,-1.8369701987210297e-16,202,0,423,0,403,0,219,0,39.62054794520548,10.648595513154387,Budget,30.0,0.0455
2023-09-06,P009,Kurkure,Snacks,41,10,7,410,123,34.0,34.0,25.0,43.57142857142857,12.607631853460083,39.666666666666664,8.197280176915415,2,Wednesday,9,September,3,6,249,36,0,-1.0,-1.8369701987210297e-16,201,0,422,0,402,0,218,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2059
2023-09-07,P009,Kurkure,Snacks,28,10,7,280,84,30.0,35.0,39.0,43.285714285714285,12.983506020002029,39.3,8.469621169723032,3,Thursday,9,September,3,7,250,36,0,-1.0,-1.8369701987210297e-16,200,0,421,0,401,0,217,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0667
2023-09-08,P009,Kurkure,Snacks,27,10,7,270,81,31.0,35.0,29.0,42.714285714285715,13.683497185957089,39.233333333333334,8.560870618525097,4,Friday,9,September,3,8,251,36,0,-1.0,-1.8369701987210297e-16,199,0,420,0,400,0,216,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.129
2023-09-09,P009,Kurkure,Snacks,33,10,7,330,99,68.0,39.0,34.0,37.714285714285715,8.199883855158868,39.2,8.583866181429524,5,Saturday,9,September,3,9,252,36,1,-1.0,-1.8369701987210297e-16,198,0,419,0,399,0,215,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.5147
2023-09-10,P009,Kurkure,Snacks,53,10,7,530,159,44.0,46.0,40.0,39.0,9.88264472024906,39.63333333333333,8.946135105917705,6,Sunday,9,September,3,10,253,36,1,-1.0,-1.8369701987210297e-16,197,0,418,0,398,0,214,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2045
2023-09-11,P009,Kurkure,Snacks,34,10,7,340,102,45.0,44.0,44.0,37.42857142857143,9.641181512261907,39.3,8.964104663255164,0,Monday,9,September,3,11,254,37,0,-1.0,-1.8369701987210297e-16,196,0,417,0,397,0,213,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2444
2023-09-12,P009,Kurkure,Snacks,36,10,7,360,108,46.0,44.0,35.0,36.0,8.869423130433363,39.333333333333336,8.949410819880177,1,Tuesday,9,September,3,12,255,37,0,-1.0,-1.8369701987210297e-16,195,0,416,0,396,0,212,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2174
2023-09-13,P009,Kurkure,Snacks,25,10,7,250,75,41.0,34.0,38.0,33.714285714285715,9.411239481143173,38.9,9.323126602978867,2,Wednesday,9,September,3,13,256,37,0,-1.0,-1.8369701987210297e-16,194,0,415,0,395,0,211,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.3902
2023-09-14,P009,Kurkure,Snacks,31,10,7,310,93,28.0,30.0,31.0,34.142857142857146,9.172941575244915,38.9,9.323126602978867,3,Thursday,9,September,3,14,257,37,0,-1.0,-1.8369701987210297e-16,193,0,414,0,394,0,210,0,39.62054794520548,10.648595513154387,Budget,30.0,0.1071
2023-09-15,P009,Kurkure,Snacks,42,10,7,420,126,27.0,31.0,36.0,36.285714285714285,8.976158898517133,39.1,9.323126602978867,4,Friday,9,September,3,15,258,37,0,-1.0,-1.8369701987210297e-16,192,0,413,0,393,0,209,0,39.62054794520548,10.648595513154387,Budget,30.0,0.5556
2023-09-16,P009,Kurkure,Snacks,51,10,7,510,153,33.0,68.0,32.0,38.857142857142854,10.350983390135312,39.733333333333334,9.46839874068702,5,Saturday,9,September,3,16,259,37,1,-1.0,-1.8369701987210297e-16,191,0,412,0,392,0,208,0,39.62054794520548,10.648595513154387,Budget,30.0,0.5455
2023-09-17,P009,Kurkure,Snacks,41,10,7,410,123,53.0,44.0,40.0,37.142857142857146,8.434622525214566,39.766666666666666,9.471129755766974,6,Sunday,9,September,3,17,260,37,1,-1.0,-1.8369701987210297e-16,190,0,411,0,391,0,207,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2264
2023-09-18,P009,Kurkure,Snacks,44,10,7,440,132,34.0,45.0,52.0,38.57142857142857,8.657504314314888,39.5,9.224218497875665,0,Monday,9,September,3,18,261,38,0,-1.0,-1.8369701987210297e-16,189,0,410,0,390,0,206,0,39.62054794520548,10.648595513154387,Budget,30.0,0.2941
2023-09-19,P009,Kurkure,Snacks,28,10,7,280,84,36.0,46.0,53.0,37.42857142857143,9.53689577128642,38.666666666666664,9.090856844154978,1,Tuesday,9,September,3,19,262,38,0,-1.0,-1.8369701987210297e-16,188,0,409,0,389,0,205,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.2222
2023-09-20,P009,Kurkure,Snacks,31,10,7,310,93,25.0,41.0,35.0,38.285714285714285,8.440266301373148,38.53333333333333,9.175429458457314,2,Wednesday,9,September,3,20,263,38,0,-1.0,-1.8369701987210297e-16,187,0,408,0,388,0,204,0,39.62054794520548,10.648595513154387,Budget,30.0,0.24
2023-09-21,P009,Kurkure,Snacks,29,10,7,290,87,31.0,28.0,36.0,38.0,8.755950357709127,38.3,9.329781754478866,3,Thursday,9,September,3,21,264,38,0,-1.0,-1.8369701987210297e-16,186,0,407,0,387,0,203,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.0645
2023-09-22,P009,Kurkure,Snacks,34,10,7,340,102,42.0,27.0,34.0,36.857142857142854,8.668497975016027,38.3,9.329781754478866,4,Friday,9,September,3,22,265,38,0,-1.0,-1.8369701987210297e-16,185,0,406,0,386,0,202,0,39.62054794520548,10.648595513154387,Budget,30.0,-0.1905
